ObsTime,WB,cold water temp-A,cold water temp-B,cold water avg.,hot water temp-A,hot water temp-B,total water flow -A,total water flow-B,hot water temp,TOTAL WATER FLOW,Quanity of Motor start,Motor current avg.,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,Label-T
2018/12/2 13:30,17.96,28.126,28.859,28.4925,35.72,38.068,35488.221,33592.453,36.86178214,69080.674,19,41.85131579,41.286,42.946,42.316,42.982,38.273,42.65,42.876,0.02,40.889,40.842,42.268,43.318,40.168,41.911,41.816,42.677,40.997,43.319,42.776,40.845,B
2018/12/2 14:00,17.72,28.21,28.946,28.578,35.82,38.171,35353.668,33367.621,36.96152802,68721.289,19,41.82210526,41.301,42.907,42.133,42.935,38.228,42.645,42.859,0.02,40.909,40.842,42.283,43.298,40.085,41.871,41.804,42.689,40.951,43.266,42.691,40.903,B
2018/12/2 14:30,17.6,28.165,28.912,28.5385,35.751,38.097,35519.18,33754.192,36.89411361,69273.372,19,41.87273684,41.313,43.036,42.271,43.029,38.251,42.714,42.893,0.02,40.984,40.854,42.305,43.382,40.13,41.926,41.748,42.694,41.021,43.354,42.725,40.932,B
2018/12/2 15:00,17.45,28.175,28.87,28.5225,35.771,38.062,35306.424,33575.316,36.88771176,68881.74,19,41.89010526,41.434,42.986,42.194,42.93,38.284,42.715,42.992,0.022,40.783,40.904,42.435,43.407,40.166,41.971,41.764,42.734,41.066,43.289,42.86,40.976,B
2018/12/2 15:30,17.15,28.016,28.725,28.3705,35.665,37.936,35402.902,34023.587,36.77794071,69426.489,19,41.97789474,41.622,43.193,42.227,43.279,38.347,42.876,43.037,0.02,41.113,40.962,42.442,43.443,40.203,41.985,41.774,42.755,41.119,43.345,42.834,41.004,B
2018/12/2 16:00,16.99,28.03,28.699,28.3645,35.628,37.868,35404.006,33941.744,36.72438307,69345.75,19,41.98263158,41.588,43.192,42.206,43.222,38.329,42.84,43.023,0.021,41.174,40.9,42.44,43.49,40.223,42.03,41.918,42.762,41.114,43.355,42.829,41.014,B
2018/12/2 16:30,17.21,27.879,28.594,28.2365,35.498,37.77,35594.709,33696.254,36.60287552,69290.963,19,42.154,41.683,43.221,42.407,43.425,38.535,42.994,43.28,0.021,41.447,41.028,42.693,43.674,40.417,42.221,42.065,43.015,41.25,43.466,42.976,41.108,B
2018/12/2 17:00,17.61,27.747,28.577,28.162,35.372,37.851,35640.1,33728.08,36.57733522,69368.18,19,42.09778947,41.501,43.187,42.244,43.426,38.474,43.043,43.274,0.021,41.396,41.02,42.626,43.611,40.375,42.207,41.973,42.944,41.195,43.382,42.924,41.035,B
2018/12/2 17:30,17.5,27.634,28.491,28.0625,35.208,37.766,35430.136,33625.961,36.45358456,69056.097,19,42.19110526,41.695,43.462,42.428,43.392,38.521,43.101,43.246,0.02,41.487,41.07,42.689,43.733,40.478,42.335,42.099,42.966,41.298,43.497,43.018,41.096,B
2018/12/2 18:00,17.47,27.455,28.183,27.819,35.06,37.496,35413.555,33228.84,36.23923412,68642.395,19,42.191,41.719,43.291,42.385,43.334,38.526,43.138,43.302,0.021,41.494,41.108,42.699,43.688,40.504,42.366,42.129,43.062,41.321,43.454,42.997,41.091,B
2018/12/2 18:30,17.58,27.396,28.216,27.806,34.918,37.434,35533.685,33656.604,36.1418714,69190.289,19,42.20847368,41.762,43.435,42.477,43.424,38.641,43.136,43.289,0.02,41.478,41.085,42.659,43.773,40.521,42.332,42.123,43.037,41.32,43.414,42.928,41.107,B
2018/12/2 19:00,17.66,27.426,28.364,27.895,34.92,37.532,35528.963,33542.428,36.18843865,69071.391,19,42.11210526,41.662,43.314,42.504,43.291,38.497,43.06,43.157,0.023,41.387,41.067,42.581,43.644,40.394,42.21,42.021,42.929,41.222,43.283,42.842,41.042,B
2018/12/2 19:30,17.65,27.439,28.326,27.8825,34.957,37.578,35407.443,33617.212,36.23351073,69024.655,19,42.205,41.839,43.24,42.643,43.446,38.624,43.135,43.222,0.02,41.657,41.088,42.674,43.731,40.432,42.28,42.042,43.054,41.312,43.455,42.924,41.077,B
2018/12/2 20:00,17.68,27.393,28.16,27.7765,34.91,37.44,35386.448,33794.033,36.14588189,69180.481,19,42.21352632,41.726,43.179,42.426,43.44,38.569,43.182,43.341,0.02,41.599,41.155,42.739,43.784,40.49,42.322,42.082,43.039,41.33,43.48,43.018,41.136,B
2018/12/2 20:30,17.69,27.34,28.024,27.682,34.855,37.265,35343.856,33779.519,36.03272954,69123.375,19,42.21889474,41.692,43.186,42.517,43.496,38.589,43.174,43.242,0.02,41.564,41.121,42.687,43.782,40.548,42.35,42.122,43.049,41.337,43.518,43.038,41.127,A
2018/12/2 21:00,17.74,27.312,27.976,27.644,34.814,37.248,35694.461,33220.996,35.98732029,68915.457,19,42.17484211,41.877,43.19,42.481,43.31,38.587,43.092,43.254,0.02,41.434,41.102,42.549,43.777,40.476,42.26,42.04,42.978,41.35,43.45,43,41.095,A
2018/12/2 21:30,17.77,27.232,27.771,27.5015,34.757,37.081,35415.392,33613.084,35.88866061,69028.476,19,42.153,41.716,43.136,42.43,43.325,38.496,43.057,43.226,0.02,41.332,41.085,42.679,43.774,40.482,42.326,42.035,43.022,41.304,43.427,42.939,41.096,A
2018/12/2 22:00,17.75,27.121,27.594,27.3575,34.633,36.901,35346.963,33922.068,35.74367311,69269.031,19,42.10863158,41.84,43.165,42.539,43.097,38.463,43.025,43.157,0.023,40.844,41.016,42.61,43.694,40.43,42.293,42.038,43.039,41.247,43.457,42.959,41.128,A
2018/12/2 22:30,17.79,27.025,27.502,27.2635,34.53,36.791,35447.792,33708.285,35.63206414,69156.077,19,42.047,41.782,42.818,42.245,43.016,38.363,42.892,43.046,0.02,40.562,40.988,42.694,43.66,40.451,42.406,42.18,42.999,41.351,43.378,42.966,41.076,A
2018/12/2 23:00,17.88,27.05,27.618,27.334,34.541,36.844,35418.247,33907.84,35.66741228,69326.087,19,42.00978947,41.869,42.789,42.162,42.871,38.362,42.841,42.956,0.021,40.604,40.891,42.655,43.645,40.432,42.344,42.144,43.023,41.352,43.286,42.96,40.979,A
2018/12/2 23:30,18.79,27.239,27.808,27.5235,34.694,37.05,35545.956,33137.265,35.83068805,68683.221,19,41.95884211,41.793,42.672,42.149,42.957,38.284,42.806,42.913,0.02,40.618,40.929,42.488,43.573,40.353,42.341,42.065,42.997,41.235,43.202,42.927,40.896,A
2018/12/3 00:00,20,27.294,27.842,27.568,34.774,37.123,35320.934,33604.866,35.91925809,68925.8,19,41.95026316,41.663,42.727,42.156,42.869,38.237,42.854,42.982,0.02,40.505,40.855,42.584,43.582,40.312,42.287,42.079,42.971,41.2,43.24,42.896,41.036,A
2018/12/3 00:30,20.38,27.264,27.758,27.511,34.757,37.089,35411.422,33417.933,35.88922941,68829.355,19,41.96126316,41.766,42.764,42.153,42.878,38.276,42.797,42.946,0.021,40.341,40.854,42.527,43.574,40.393,42.349,42.083,42.948,41.265,43.297,42.898,41.134,A
2018/12/3 01:00,20.52,27.078,27.597,27.3375,34.628,36.975,35550.245,33796.066,35.77181523,69346.311,19,41.88047368,41.79,42.689,42.062,42.889,38.204,42.702,42.906,0.02,40.187,40.852,42.453,43.496,40.306,42.18,41.989,42.859,41.155,43.253,42.777,40.96,A
2018/12/3 01:30,20.42,26.831,27.433,27.132,34.407,36.806,35353.283,33509.435,35.57438254,68862.718,19,41.94557895,41.636,42.935,42.174,42.964,38.244,42.851,43.065,0.02,40.251,40.851,42.593,43.55,40.328,42.208,42.017,42.853,41.151,43.341,42.834,41.1,A
2018/12/3 02:00,20.37,26.724,27.359,27.0415,34.249,36.669,35345.812,33447.961,35.42561908,68793.773,19,42.06136842,41.652,42.963,42.335,43.125,38.399,42.966,43.036,0.02,40.616,40.936,42.722,43.632,40.447,42.276,42.077,42.952,41.318,43.498,42.983,41.213,A
2018/12/3 02:30,20.48,26.768,27.407,27.0875,34.264,36.692,35429.649,33649.292,35.44671183,69078.941,19,42.09594737,41.701,43.026,42.301,43.266,38.42,42.931,43.114,0.02,41.071,40.967,42.629,43.668,40.516,42.246,42.062,42.973,41.273,43.45,42.957,41.232,A
2018/12/3 03:00,20.23,26.84,27.374,27.107,34.32,36.67,35432.401,33822.894,35.46769276,69255.295,19,42.02863158,41.718,42.948,42.242,43.12,38.502,42.913,43.049,0.02,41.026,40.85,42.593,43.623,40.429,42.092,41.883,42.912,41.26,43.366,42.861,41.137,A
2018/12/3 03:30,20.2,26.835,27.356,27.0955,34.368,36.663,35317.372,33636.164,35.48752194,68953.536,19,42.01694737,41.599,42.98,42.345,43.034,38.517,42.944,43.052,0.02,40.569,40.879,42.633,43.626,40.359,42.086,41.92,42.923,41.403,43.359,42.895,41.179,A
2018/12/3 04:00,20.47,26.836,27.395,27.1155,34.314,36.644,35269.743,33738.172,35.45314383,69007.915,19,42.04278947,41.877,42.969,42.23,43.143,38.557,42.89,43.048,0.02,40.989,40.933,42.518,43.609,40.367,42.118,41.934,42.913,41.359,43.308,42.889,41.142,A
2018/12/3 04:30,20.47,26.996,27.514,27.255,34.482,36.784,35337.509,33665.809,35.60511545,69003.318,19,42.01447368,41.995,43.124,42.331,42.959,38.469,42.884,43.071,0.02,40.268,40.92,42.698,43.547,40.369,42.183,41.941,42.895,41.325,43.344,42.833,41.099,A
2018/12/3 05:00,20.5,26.875,27.439,27.157,34.448,36.735,35541.415,33559.872,35.55870909,69101.287,19,42.08215789,41.894,43.152,42.404,43.022,38.485,42.968,43.166,0.021,40.812,40.964,42.636,43.697,40.421,42.209,41.989,42.938,41.405,43.406,42.912,41.06,A
2018/12/3 05:30,20.55,26.932,27.507,27.2195,34.406,36.74,35406.687,33760.81,35.54523062,69167.497,19,42.06578947,41.875,42.978,42.225,43.16,38.511,42.889,43.048,0.02,41.255,40.958,42.517,43.647,40.377,42.215,41.984,42.955,41.374,43.322,42.93,41.01,A
2018/12/3 06:00,20.05,26.955,27.476,27.2155,34.511,36.786,35515.82,33816.412,35.62061864,69332.232,19,42.02368421,41.758,43.109,42.335,42.894,38.501,42.917,43.06,0.02,40.399,40.968,42.55,43.592,40.395,42.287,41.998,42.925,41.38,43.347,42.915,41.1,A
2018/12/3 06:30,19.42,26.744,27.258,27.001,34.343,36.605,35440.613,33488.147,35.44196346,68928.76,19,42.09936842,41.815,43.092,42.36,43.029,38.496,42.949,43.145,0.022,40.346,41.026,42.731,43.709,40.509,42.391,42.097,43.104,41.461,43.452,42.992,41.162,A
2018/12/3 07:00,20.37,26.507,27.114,26.8105,34.099,36.421,35464.868,33605.833,35.22875173,69070.701,19,42.31710526,42.023,43.35,42.678,43.377,38.681,43.203,43.361,0.02,40.898,41.208,42.903,43.951,40.612,42.501,42.209,43.26,41.621,43.645,43.165,41.359,A
2018/12/3 07:30,20.76,26.634,27.214,26.924,34.108,36.467,35295.915,33514.321,35.25696108,68810.236,19,42.19236842,42.001,43.251,42.449,43.205,38.65,43.077,43.186,0.02,40.91,41.064,42.897,43.811,40.51,42.325,42.05,43.027,41.458,43.635,43.004,41.125,A
2018/12/3 08:00,18.71,26.828,27.398,27.113,34.289,36.664,35421.644,33592.848,35.44503276,69014.492,19,42.28152632,42.064,43.372,42.512,43.326,38.687,43.171,43.246,0.02,41.105,41.134,42.86,43.864,40.578,42.379,42.215,43.168,41.509,43.673,43.136,41.33,A
2018/12/3 08:30,18.06,27.067,27.626,27.3465,34.533,36.876,35360.947,33665.716,35.67572904,69026.663,19,42.26642105,42.013,43.229,42.557,43.4,38.602,43.162,43.33,0.02,41.152,41.132,42.857,43.81,40.58,42.355,42.202,43.135,41.544,43.546,43.094,41.342,A
2018/12/3 09:00,18.27,27.32,27.911,27.6155,34.778,37.14,35465.039,33436.348,35.92422735,68901.387,19,42.22784211,41.776,43.209,42.603,43.382,38.701,43.142,43.336,0.02,41.316,41.15,42.764,43.741,40.481,42.269,42.16,43.069,41.515,43.543,43.031,41.121,A
2018/12/3 09:30,18.37,27.629,28.431,28.03,35.093,37.486,35448.596,33642.785,36.25822761,69091.381,19,42.29884211,41.838,43.4,42.678,43.57,38.728,43.2,43.331,0.02,41.488,41.188,42.835,43.852,40.533,42.404,42.209,43.127,41.458,43.574,43.08,41.165,B
2018/12/3 10:00,18.1,27.878,28.937,28.4075,35.415,38.086,35344.427,33689.481,36.71848413,69033.908,19,42.10205263,41.722,43.284,42.346,43.385,38.545,42.974,43.071,0.02,41.444,41.069,42.652,43.628,40.334,42.163,42.029,42.872,41.297,43.306,42.857,40.941,B
2018/12/3 10:30,17.77,28.01,29.098,28.554,35.651,38.297,35405.023,33573.3,36.93886767,68978.323,19,41.91936842,41.525,43.081,42.12,43.188,38.399,42.86,43.012,0.02,41.262,40.856,42.323,43.387,40.133,41.98,41.817,42.713,41.141,43.188,42.679,40.784,B
2018/12/3 11:00,17.94,28.176,29.31,28.743,35.969,38.457,35625.038,33619.053,37.17696161,69244.091,19,41.89242105,41.57,43.004,42.178,43.154,38.402,42.804,42.913,0.02,41.205,40.801,42.438,43.357,40.104,41.957,41.807,42.667,41.122,43.073,42.628,40.752,B
2018/12/3 11:30,18.15,28.37,29.451,28.9105,36.368,38.654,35381.859,33656.895,37.48244164,69038.754,19,41.86247368,41.457,42.914,42.097,43.063,38.336,42.718,42.947,0.02,41.237,40.845,42.341,43.4,40.109,41.964,41.742,42.676,41.035,43.094,42.623,40.769,B
2018/12/3 12:00,17.9,28.428,29.357,28.8925,36.531,38.634,35834.415,33785.326,37.55155164,69619.741,19,41.66815789,41.4,42.714,41.965,42.851,38.162,42.548,42.632,0.02,41.013,40.642,42.161,43.19,39.936,41.703,41.517,42.432,40.893,42.888,42.474,40.554,B
2018/12/3 12:30,17.1,28.284,29.079,28.6815,36.428,38.434,35433.977,33564.714,37.40382744,68998.691,19,41.64631579,41.457,42.69,41.877,42.847,38.071,42.605,42.646,0.02,40.898,40.575,42.085,43.15,39.908,41.758,41.479,42.447,40.91,42.866,42.429,40.562,B
2018/12/3 13:00,16.67,28.051,28.708,28.3795,36.205,38.088,35496.446,33426.964,37.11823069,68923.41,19,41.75805263,41.424,42.826,42.105,42.833,38.212,42.673,42.741,0.02,41.018,40.693,42.233,43.281,40.053,41.858,41.614,42.572,41.025,42.992,42.548,40.682,B
2018/12/3 13:30,16.89,27.948,28.694,28.321,35.997,37.907,35266.062,33758.589,36.93114315,69024.651,19,41.75210526,41.344,42.79,42.133,42.917,38.2,42.608,42.764,0.021,41.032,40.781,42.252,43.309,40.04,41.812,41.561,42.513,40.964,42.971,42.545,40.733,B
2018/12/3 14:00,17.06,28.157,29.224,28.6905,36.082,38.384,35190.724,33754.845,37.20902896,68945.569,19,41.67210526,41.514,42.948,41.941,42.912,38.2,42.539,42.651,0.02,40.988,40.599,42.074,43.18,39.943,41.71,41.495,42.376,40.791,42.88,42.417,40.592,B
2018/12/3 14:30,17.3,28.264,29.395,28.8295,35.956,38.603,35494.77,33670.437,37.24459076,69165.207,19,41.73363158,41.444,42.87,42.087,42.952,38.236,42.632,42.829,0.02,41.111,40.689,42.171,43.246,40.073,41.767,41.533,42.415,40.906,42.917,42.407,40.634,B
2018/12/3 15:00,17.68,28.345,29.514,28.9295,36.112,38.697,35311.513,33518.051,37.37082189,68829.564,19,41.67421053,41.407,42.765,41.969,42.979,38.26,42.541,42.738,0.02,40.961,40.614,42.118,43.191,39.966,41.712,41.475,42.393,40.836,42.876,42.417,40.572,B
2018/12/3 15:30,17.86,28.347,29.501,28.924,36.017,38.677,35672.78,33573.297,37.30667552,69246.077,19,41.62442105,41.3,42.652,41.908,42.765,38.133,42.482,42.728,0.02,40.942,40.582,42.116,43.142,39.931,41.729,41.455,42.387,40.847,42.861,42.355,40.529,B
2018/12/3 16:00,17.62,28.236,29.063,28.6495,35.972,38.385,35168.335,33536.624,37.14984618,68704.959,19,41.71684211,41.339,42.717,41.98,42.866,38.252,42.597,42.751,0.02,40.955,40.613,42.193,43.276,40.01,41.816,41.59,42.547,40.972,42.994,42.469,40.663,B
2018/12/3 16:30,17.65,27.995,28.631,28.313,35.767,37.883,35214.694,33597.817,36.80014034,68812.511,19,41.81363158,41.391,42.869,42.074,42.9,38.351,42.645,42.827,0.021,41.137,40.656,42.35,43.377,40.127,41.912,41.69,42.64,41.083,43.117,42.575,40.717,B
2018/12/3 17:00,18.08,27.871,28.543,28.207,35.552,37.718,35538.876,33774.412,36.60743076,69313.288,19,41.74415789,41.369,42.732,41.935,42.778,38.287,42.564,42.689,0.021,40.994,40.607,42.315,43.309,40.098,41.849,41.653,42.593,41.058,43.043,42.556,40.689,B
2018/12/3 17:30,18.27,27.788,28.395,28.0915,35.437,37.603,35282.435,33402.903,36.49036437,68685.338,19,41.84536842,41.612,42.809,42.243,42.974,38.359,42.633,42.836,0.022,41.037,40.72,42.329,43.377,40.153,41.909,41.677,42.713,41.113,43.09,42.666,40.79,B
2018/12/3 18:00,18.29,27.686,28.307,27.9965,35.332,37.541,35391.733,33752.381,36.41031318,69144.114,19,41.83926316,41.514,42.866,42.061,42.986,38.342,42.663,42.877,0.02,41.044,40.7,42.32,43.399,40.154,41.964,41.682,42.698,41.126,43.099,42.637,40.794,B
2018/12/3 18:30,18.29,27.616,28.18,27.898,35.23,37.43,35241.542,33962.608,36.30967134,69204.15,19,41.86415789,41.655,42.805,42.061,43.004,38.333,42.723,42.803,0.02,40.934,40.718,42.413,43.456,40.22,41.967,41.778,42.73,41.183,43.123,42.652,40.841,B
2018/12/3 19:00,18.33,27.59,28.111,27.8505,35.172,37.342,35338.022,33667.291,36.23073038,69005.313,19,41.90047368,41.75,42.909,42.169,42.957,38.368,42.747,42.915,0.02,41.026,40.736,42.418,43.49,40.232,42.013,41.761,42.735,41.199,43.121,42.674,40.869,B
2018/12/3 19:30,18.51,27.622,28.179,27.9005,35.174,37.364,35403.057,33550.926,36.23958787,68953.983,19,41.91105263,41.706,42.944,42.225,43.059,38.335,42.697,42.855,0.02,40.971,40.786,42.46,43.528,40.199,41.993,41.817,42.712,41.216,43.224,42.709,40.854,B
2018/12/3 20:00,18.52,27.675,28.226,27.9505,35.255,37.442,35433.493,33599.771,36.3194535,69033.264,19,41.93747368,41.838,43.006,42.175,42.971,38.282,42.781,42.912,0.021,40.998,40.802,42.456,43.517,40.245,42.078,41.832,42.8,41.244,43.238,42.722,40.894,B
2018/12/3 20:30,18.4,27.679,28.213,27.946,35.236,37.423,35300.458,33616.019,36.30277295,68916.477,19,41.90952632,41.798,42.906,42.063,42.928,38.302,42.738,42.905,0.02,41.104,40.807,42.406,43.507,40.243,42.004,41.785,42.773,41.176,43.225,42.679,40.912,B
2018/12/3 21:00,18.02,27.597,28.123,27.86,35.153,37.436,35424.281,33382.851,36.26063298,68807.132,19,41.77415789,41.614,42.786,42.029,42.744,38.194,42.586,42.769,0.021,40.849,40.638,42.278,43.318,40.126,41.923,41.647,42.633,40.973,43.096,42.555,40.93,B
2018/12/3 21:30,17.6,27.444,27.925,27.6845,34.983,37.25,35677.029,33337.985,36.07808363,69015.014,19,41.82336842,41.648,42.851,42.141,42.953,38.257,42.653,42.882,0.02,40.531,40.717,42.407,43.423,40.186,41.958,41.729,42.646,40.976,43.141,42.626,40.899,A
2018/12/3 22:00,17.14,27.267,27.775,27.521,34.827,37.135,35407.425,33808.885,35.95434855,69216.31,19,41.88742105,41.797,42.913,42.11,42.926,38.293,42.76,42.886,0.02,40.725,40.764,42.416,43.521,40.264,42.044,41.766,42.754,41.061,43.22,42.724,40.897,A
2018/12/3 22:30,15.62,27.051,27.543,27.297,34.599,36.931,35375.091,33491.675,35.73311142,68866.766,19,41.96378947,41.874,43.05,42.209,43.063,38.38,42.755,42.984,0.021,41.085,40.856,42.496,43.518,40.239,42.055,41.879,42.795,41.166,43.218,42.735,40.934,A
2018/12/3 23:00,15.06,26.772,27.207,26.9895,34.356,36.694,35350.018,33732.191,35.49762335,69082.209,19,41.92447368,41.812,42.934,42.178,42.95,38.276,42.793,42.92,0.02,40.895,40.797,42.456,43.564,40.246,42.086,41.797,42.833,41.088,43.24,42.781,40.899,A
2018/12/3 23:30,15.23,26.649,27.073,26.861,34.172,36.552,35067.283,33681.068,35.3380053,68748.351,19,41.91536842,41.89,43.068,42.272,42.938,38.332,42.759,42.989,0.023,40.258,40.798,42.391,43.593,40.226,42.104,41.854,42.838,41.096,43.24,42.776,40.947,A
2018/12/4 00:00,15.18,26.523,26.999,26.761,34.04,36.456,35454.753,33427.957,35.21245596,68882.71,19,41.92668421,41.926,42.925,42.127,42.855,38.302,42.765,42.974,0.021,40.218,40.859,42.49,43.566,40.281,42.172,41.897,42.877,41.177,43.333,42.821,41.021,A
2018/12/4 00:30,15.04,26.369,26.896,26.6325,33.908,36.343,35300.84,33688.263,35.0970417,68989.103,19,41.93826316,41.971,42.923,42.295,43.053,38.341,42.815,42.911,0.02,40.191,40.857,42.461,43.494,40.37,42.146,41.904,42.826,41.133,43.312,42.801,41.003,A
2018/12/4 01:00,14.97,26.305,26.802,26.5535,33.807,36.248,35372.629,33672.377,34.99744486,69045.006,19,41.938,41.845,42.951,42.075,42.822,38.324,42.72,42.977,0.021,40.343,40.898,42.506,43.586,40.336,42.276,41.979,42.888,41.195,43.285,42.834,40.961,A
2018/12/4 01:30,15.34,26.214,26.721,26.4675,33.742,36.139,35351.1,33836.528,34.91426389,69187.628,19,41.91926316,41.776,42.792,42.133,42.923,38.28,42.747,42.954,0.02,40.229,40.905,42.457,43.533,40.353,42.191,41.956,42.914,41.192,43.342,42.817,40.952,A
2018/12/4 02:00,14.77,26.106,26.579,26.3425,33.605,36,35384.938,33606.228,34.77162641,68991.166,19,41.98452632,41.882,42.855,42.327,42.931,38.346,42.824,42.994,0.02,40.363,40.891,42.529,43.631,40.363,42.338,42.048,42.954,41.217,43.391,42.851,40.951,A
2018/12/4 02:30,14.37,25.932,26.41,26.171,33.454,35.819,35359.45,33963.149,34.612682,69322.599,19,41.97821053,41.828,42.887,42.261,43.02,38.317,42.814,43.092,0.02,40.288,40.962,42.591,43.602,40.364,42.241,42.007,42.92,41.17,43.349,42.851,41.002,A
2018/12/4 03:00,14.41,25.811,26.308,26.0595,33.288,35.705,35491.995,33368.73,34.45923688,68860.725,19,41.96836842,41.811,42.965,42.245,42.84,38.341,42.826,43.027,0.02,40.266,40.921,42.582,43.589,40.393,42.241,41.986,42.964,41.196,43.335,42.85,41.001,A
2018/12/4 03:30,14.35,25.798,26.281,26.0395,33.242,35.628,35146.651,33668.392,34.40937242,68815.043,19,42.05326316,41.98,43.027,42.369,42.995,38.569,42.833,43.011,0.02,40.479,40.925,42.614,43.64,40.381,42.31,42.092,43.003,41.264,43.542,42.935,41.023,A
2018/12/4 04:00,14.14,25.83,26.308,26.069,33.267,35.63,35575.745,33546.718,34.41381814,69122.463,19,42.10626316,41.861,42.944,42.492,43.079,38.558,43.002,43.062,0.021,40.779,40.93,42.63,43.696,40.462,42.399,42.119,43.042,41.319,43.553,43.073,40.998,A
2018/12/4 04:30,13.77,25.738,26.235,25.9865,33.207,35.591,35213.437,33629.087,34.37156717,68842.524,19,42.06478947,41.859,42.913,42.453,42.996,38.575,43,43.084,0.02,40.613,40.894,42.582,43.643,40.383,42.34,42.03,43.061,41.289,43.471,43.013,41.012,A
2018/12/4 05:00,13.97,25.631,26.082,25.8565,33.119,35.47,35189.739,33741.126,34.26979634,68930.865,19,42.04510526,41.884,42.985,42.378,42.882,38.497,42.932,43.003,0.02,40.519,40.939,42.633,43.642,40.421,42.385,42.079,43.008,41.268,43.371,42.952,41.059,A
2018/12/4 05:30,13.32,25.62,26.107,25.8635,33.073,35.459,35460.387,33451.514,34.23122247,68911.901,19,42.06742105,41.831,42.885,42.367,43.136,38.608,42.876,43.062,0.02,40.511,40.935,42.59,43.672,40.434,42.415,42.12,43.091,41.322,43.335,42.954,41.117,A
2018/12/4 06:00,12.95,25.539,25.988,25.7635,33.011,35.367,35390.705,33752.244,34.16108527,69142.949,19,42.163,42.139,43.119,42.455,43.144,38.591,42.939,43.12,0.023,40.469,41.075,42.713,43.799,40.526,42.496,42.178,43.103,41.419,43.492,43.058,41.239,A
2018/12/4 06:30,12.86,25.282,25.73,25.506,32.863,35.131,35341.679,33407.838,33.96510195,68749.517,19,42.13847368,42.055,43.183,42.294,43.134,38.545,42.943,43.175,0.02,40.403,41.072,42.845,43.759,40.521,42.415,42.123,43.054,41.372,43.454,43.049,41.215,A
2018/12/4 07:00,13.53,25.231,25.728,25.4795,32.759,35.105,35474.279,33436.048,33.89730498,68910.327,19,42.21126316,42.153,43.26,42.443,43.239,38.659,43.011,43.219,0.02,40.5,41.16,42.895,43.811,40.59,42.422,42.185,43.113,41.44,43.495,43.13,41.269,A
2018/12/4 07:30,13.87,25.436,25.978,25.707,32.853,35.322,35412.022,33605.704,34.05519092,69017.726,19,42.13694737,41.853,43.089,42.383,43.027,38.563,42.977,43.167,0.02,40.681,41.208,42.81,43.739,40.502,42.398,42.159,43.088,41.374,43.388,43.04,41.136,A
